shap_id,shape_pts_sequencia,shap_pt_lon,shap_pt_lat
shap_L4,288,-43.19628432993049,-22.903602706244417
shap_L4,289,-43.19628208639153,-22.903603416749718
shap_L4,290,-43.19627977939546,-22.903604134661872
shap_L4,291,-43.19627740305879,-22.90360486262316
shap_L4,292,-43.19627495153384,-22.90360560056721
shap_L4,293,-43.19627241894909,-22.90360635023343
shap_L4,294,-43.1962697955465,-22.90360711241406
shap_L4,295,-43.19626707250679,-22.90360789062114
shap_L4,296,-43.19626423811079,-22.903608686527647
shap_L4,297,-43.19626127869005,-22.903609501784494
shap_L4,298,-43.196258176629925,-22.903610341609916
shap_L4,299,-43.196254911427836,-22.903611208480235
shap_L4,300,-43.19625145277529,-22.903612109275624
shap_L4,301,-43.196247766453475,-22.903613051734933
shap_L4,302,-43.19624379970209,-22.90361404519252
shap_L4,303,-43.1962394811477,-22.90361510599574
shap_L4,304,-43.19623469741311,-22.903616257239364
shap_L4,305,-43.1962292608239,-22.903617538332295
shap_L4,306,-43.196222803816056,-22.9036190290838
shap_L4,307,-43.19621437821153,-22.903620930942274
shap_L4,308,-43.19619400983907,-22.903625416251582
shap_L4,309,-43.19634652891368,-22.903577297391326
shap_L4,310,-43.196360628774435,-22.903604117070806
shap_L4,311,-43.19640637765567,-22.903577390815286
shap_L4,312,-43.19638810286438,-22.903552859004986
shap_L4,313,-43.196426019736755,-22.903523761835455
shap_L4,314,-43.19644806137738,-22.903545463831822
shap_L4,315,-43.196484995549596,-22.90350886024516
shap_L4,316,-43.196459675883325,-22.903490468613658
shap_L4,317,-43.19648853496133,-22.903453512369097
shap_L4,318,-43.19651657371278,-22.90346818182373
shap_L4,319,-43.196542277250956,-22.90342409544922
shap_L4,320,-43.19654290822477,-22.903422819390137
shap_L4,321,-43.19654379790867,-22.903420997218728
shap_L4,322,-43.19654469492834,-22.903419136299803
shap_L4,323,-43.19654560029419,-22.9034172339357
shap_L4,324,-43.19654651405404,-22.903415286514814
shap_L4,325,-43.19654743720637,-22.903413292242366
shap_L4,326,-43.19654836979893,-22.903411247506746
shap_L4,327,-43.19654931479137,-22.903409149632438
shap_L4,328,-43.19655027126882,-22.903406994093842
shap_L4,329,-43.19655124124018,-22.903404776398542
shap_L4,330,-43.19655222672635,-22.903402491151237
shap_L4,331,-43.19655322779893,-22.903400132934507
shap_L4,332,-43.19655424845196,-22.903397694569346
shap_L4,333,-43.19655529071821,-22.903395169757513
shap_L4,334,-43.1965563557156,-22.90339254767524
shap_L4,335,-43.19655744844854,-22.90338981844587
shap_L4,336,-43.19655857204388,-22.903386966753164
shap_L4,337,-43.19655973158961,-22.90338397640017
shap_L4,338,-43.19656093417072,-22.903380827600383
shap_L4,339,-43.1965621879543,-22.903377492452222
shap_L4,340,-43.19656350316411,-22.90337393495007
shap_L4,341,-43.19656489602682,-22.90337010741695
shap_L4,342,-43.19656638700194,-22.903365936938744
shap_L4,343,-43.19656801258453,-22.903361317370837
shap_L4,344,-43.19656982882621,-22.903356064225957
shap_L4,345,-43.19657194860179,-22.90334982389014
shap_L4,346,-43.196574667703416,-22.903341678618755
shap_L4,347,-43.19658111112015,-22.903321979668306
shap_L4,348,-43.19654965705272,-22.90331540153823
shap_L4,349,-43.19654358542195,-22.90333396416626
shap_L4,350,-43.196541023617,-22.903341639834984
shap_L4,351,-43.19653902558213,-22.903347519432675
shap_L4,352,-43.19653731376067,-22.9033524685345
shap_L4,353,-43.19653578331345,-22.903356822784794
shap_L4,354,-43.1965343774172,-22.903360751310313
shap_L4,355,-43.196533065436434,-22.90336435941919
shap_L4,356,-43.19653182605644,-22.90336771098536
shap_L4,357,-43.19653064499978,-22.90337085370796
shap_L4,358,-43.19652951207848,-22.903373820883907
shap_L4,359,-43.19652841914935,-22.903376638608925
shap_L4,360,-43.196527360125884,-22.903379324874788
shap_L4,361,-43.19652633087081,-22.903381897695308
shap_L4,362,-43.19652532636777,-22.903384367850084
shap_L4,363,-43.196524344500354,-22.90338674795766
shap_L4,364,-43.196523383235764,-22.90338904431625
shap_L4,365,-43.196522439530725,-22.903391265921726
shap_L4,366,-43.196521510365876,-22.903393419964114
shap_L4,367,-43.19652059666809,-22.903395510066158
shap_L4,368,-43.196519695441836,-22.903397541612055
shap_L4,369,-43.19651880566476,-22.90339951820239
shap_L4,370,-43.19651792629062,-22.903401445243535
shap_L4,371,-43.19651705633284,-22.90340332362732
shap_L4,372,-43.19651619571976,-22.903405158771186
shap_L4,373,-43.19651534249024,-22.903406951555894
shap_L4,374,-43.19651449757111,-22.90340870560417
shap_L4,375,-43.1965136590012,-22.903410421796764
shap_L4,376,-43.19651282674471,-22.903412102842417
shap_L4,377,-43.196512135944644,-22.90341348026587
shap_L4,378,-43.19666664762269,-22.903058878696537
shap_L4,379,-43.19667357149918,-22.903037710527098
shap_L4,380,-43.19667649358091,-22.903028957100933
shap_L4,381,-43.19667877155779,-22.903022251686174
shap_L4,382,-43.196680723581544,-22.90301660725754
shap_L4,383,-43.19668246971891,-22.903011642288284
shap_L4,384,-43.1966840729868,-22.90300716153369
shap_L4,385,-43.19668556904885,-22.90300304800315
shap_L4,386,-43.19668698231065,-22.9029992252152
shap_L4,387,-43.196688329058496,-22.902995640978265
shap_L4,388,-43.19668962148923,-22.902992257503037
shap_L4,389,-43.19669086779376,-22.90298904508214
shap_L4,390,-43.19669207510482,-22.90298598031744
shap_L4,391,-43.19669324948498,-22.902983047023028
shap_L4,392,-43.19669439406108,-22.90298022988264
shap_L4,393,-43.196695512898735,-22.902977516299913
shap_L4,394,-43.196696610027715,-22.902974896387086
shap_L4,395,-43.196697686518156,-22.902972362931973
shap_L4,396,-43.19669874540136,-22.902969907841616
shap_L4,397,-43.196699787735525,-22.902967524806737
shap_L4,398,-43.19670081554151,-22.902965208432036
shap_L4,399,-43.196701830840176,-22.90296295332218
shap_L4,400,-43.19670283366736,-22.902960756768465
shap_L4,401,-43.196703825069285,-22.902958613364515
shap_L4,402,-43.19670480701908,-22.90295652132664
shap_L4,403,-43.19667505397995,-22.90294470954026
shap_L4,404,-43.1966740730044,-22.902946801588982
shap_L4,405,-43.19667308062751,-22.902948944981667
shap_L4,406,-43.196672077799974,-22.902951141535162
shap_L4,407,-43.196671063475534,-22.902953396655864
shap_L4,408,-43.19667003566916,-22.90295571303037
shap_L4,409,-43.19666899236,-22.902958096053954
shap_L4,410,-43.19666793443904,-22.902960552058047
shap_L4,411,-43.196666857948166,-22.902963085512923
shap_L4,412,-43.19666576083069,-22.90296570452262
shap_L4,413,-43.19666464101797,-22.90296841809407
shap_L4,414,-43.19666349644138,-22.902971235234187
shap_L4,415,-43.19666232302337,-22.902974169442338
shap_L4,416,-43.19666111474913,-22.90297723329279
shap_L4,417,-43.196659868444044,-22.902980445713442
shap_L4,418,-43.19665857697538,-22.90298383010235
shap_L4,419,-43.19665722925231,-22.902987414327942
shap_L4,420,-43.19665581600179,-22.902991236212685
shap_L4,421,-43.19665431992707,-22.902995350645796
shap_L4,422,-43.196652716658384,-22.902999831400045
shap_L4,423,-43.1966509705321,-22.90300479546603
shap_L4,424,-43.19664901948196,-22.90301043990529
shap_L4,425,-43.196646740517316,-22.903017146211404
shap_L4,426,-43.19664381942059,-22.903025898745074
shap_L4,427,-43.19663689554031,-22.903047066912993
shap_L4,428,-43.19669015448137,-22.902915623302366
shap_L4,429,-43.1967199075278,-22.902927434182757
shap_L4,430,-43.19673721234143,-22.90289942229576
shap_L4,431,-43.196738515840806,-22.902897486521614
shap_L4,432,-43.19673985977654,-22.90289551508477
shap_L4,433,-43.19674124419643,-22.90289350437361
shap_L4,434,-43.19674267400933,-22.902891451734725
shap_L4,435,-43.19674415121217,-22.902889353578622
shap_L4,436,-43.196745679739216,-22.90288720724082
shap_L4,437,-43.19674726258592,-22.902885007337083
shap_L4,438,-43.19674890565961,-22.902882749419238
shap_L4,439,-43.19675061294227,-22.902880427211198
shap_L4,440,-43.19675239132776,-22.902878035372968
shap_L4,441,-43.19675424776971,-22.90287556405
shap_L4,442,-43.196756191146974,-22.902873005215724
shap_L4,443,-43.196758231360825,-22.90287034724295
shap_L4,444,-43.19676038129606,-22.902867574023183
shap_L4,445,-43.19676265869851,-22.902864670406167
shap_L4,446,-43.19676508145734,-22.902861610406703
shap_L4,447,-43.19676768017934,-22.90285836457185
shap_L4,448,-43.19677048953681,-22.90285489085215
shap_L4,449,-43.19677356590609,-22.90285112757767
shap_L4,450,-43.19677699045848,-22.902846980850345
shap_L4,451,-43.196780903713126,-22.902842291523687
shap_L4,452,-43.19678557488185,-22.902836751104
shap_L4,453,-43.196791701735265,-22.90282956019201
shap_L4,454,-43.1968066003022,-22.902812276211165
shap_L4,455,-43.19682415590396,-22.902791980039403
shap_L4,456,-43.19679973538447,-22.90277400413677
shap_L4,457,-43.196776847271444,-22.902800465348008
shap_L4,458,-43.19676194871428,-22.902817748423004
shap_L4,459,-43.196755821848015,-22.902824940236698
shap_L4,460,-43.1967511506786,-22.902830480655478
shap_L4,461,-43.196747237435275,-22.902835169078443
shap_L4,462,-43.196743812870416,-22.902839316708015
shap_L4,463,-43.19674073650065,-22.902843079981906
shap_L4,464,-43.19673792714273,-22.902846553701018
shap_L4,465,-43.19673532939491,-22.90284979954644
shap_L4,466,-43.19673290567301,-22.902852858631444
shap_L4,467,-43.19673062923282,-22.902855763162
shap_L4,468,-43.19672847833455,-22.90285853546736
shap_L4,469,-43.19672643810841,-22.90286119434262
shap_L4,470,-43.19672449473081,-22.902863753176526
shap_L4,471,-43.19672263828855,-22.90286622449911
shap_L4,472,-43.1967208608773,-22.902868616348062
shap_L4,473,-43.19671915261972,-22.902870938544698
shap_L4,474,-43.19671751052032,-22.902873196473273
shap_L4,475,-43.19671592669871,-22.902875396365626
shap_L4,476,-43.19671439914597,-22.90287754271419
shap_L4,477,-43.196712921942826,-22.90287964087
shap_L4,478,-43.196711492141574,-22.902881692605686
shap_L4,479,-43.1967101067468,-22.902883703305505
shap_L4,480,-43.19670876279882,-22.90288567564499
shap_L4,481,-43.19670745931113,-22.902887610515982
shap_L4,482,-43.19688490399118,-22.902675539601063
shap_L4,483,-43.196909279968494,-22.902693566458282
shap_L4,484,-43.196935601665366,-22.902663082313232
shap_L4,485,-43.19694646495232,-22.902650425759422
shap_L4,486,-43.196954772758744,-22.902640694051122
shap_L4,487,-43.196961753444036,-22.902632473420905
shap_L4,488,-43.19696788408602,-22.902625215718864
shap_L4,489,-43.196973408174244,-22.902618641056502
shap_L4,490,-43.196978471196196,-22.902612583119293
shap_L4,491,-43.19698181608448,-22.90260856281155
shap_L4,492,-43.19695754922769,-22.902590392717357
shap_L4,493,-43.196953964605086,-22.902594703792317
shap_L4,494,-43.19694891147213,-22.902600751004474
shap_L4,495,-43.19694339827135,-22.90260731314695
shap_L4,496,-43.19693727950334,-22.902614557437165
shap_L4,497,-43.19693031167852,-22.902622763763603
shap_L4,498,-43.19692201872946,-22.90263247757839
shap_L4,499,-43.196911176219025,-22.902645110887242
shap_L4,500,-43.19701418744374,-22.902519812609945
shap_L4,501,-43.19703935088916,-22.902536890256574
shap_L4,502,-43.197094330872424,-22.902463518055633
shap_L4,503,-43.19709737719236,-22.90245929839657
shap_L4,504,-43.197101960943066,-22.902452921660082
shap_L4,505,-43.197106925570495,-22.902445974008117
shap_L4,506,-43.1971123952754,-22.902438277144764
shap_L4,507,-43.19711857975756,-22.902429526415467
shap_L4,508,-43.197125886518265,-22.902419127727804
shap_L4,509,-43.19713537190083,-22.902405554285846
shap_L4,510,-43.19710906204022,-22.902390034034696
shap_L4,511,-43.1970996352681,-22.902403524157275
shap_L4,512,-43.19709237223649,-22.902413859223973
shap_L4,513,-43.19708622550468,-22.902422556198097
shap_L4,514,-43.19708078761903,-22.902430205560407
shap_L4,515,-43.19707585280207,-22.90243711020382
shap_L4,516,-43.19707129783952,-22.90244344753241
shap_L4,517,-43.197068323039595,-22.90244756595888
shap_L4,518,-43.19713171676025,-22.902357402342012
shap_L4,519,-43.19714311159685,-22.902340959027974
shap_L4,520,-43.197169274370545,-22.9023566925281
shap_L4,521,-43.19715816671056,-22.902372721897617
shap_L4,522,-43.197196284031726,-22.90231766252545
shap_L4,523,-43.197207435691325,-22.9023014747166
shap_L4,524,-43.197215968318794,-22.902289038223447
shap_L4,525,-43.19722313988545,-22.902278542273738
shap_L4,526,-43.197229441203504,-22.90226928445238
shap_L4,527,-43.19723213527723,-22.902265312741708
shap_L4,528,-43.19720580256088,-22.902249826563448
shap_L4,529,-43.19720311646261,-22.902253784818537
shap_L4,530,-43.19719683300877,-22.902263018459383
shap_L4,531,-43.19718968032854,-22.902273486627866
shap_L4,532,-43.19718117154392,-22.902285889074545
shap_L4,533,-43.197170049693796,-22.90230203387374
